"Clade","Type","Gene","Isolate","Redundancy","Potential_Pseudogene_Ref","Species","Methodology","Genbank","Genbank_link","Host_Phylum","Host_Class","Host_Order","Host_Family","Host_Genus","Host_Species","Host_Sci_Name","AphiaID","Environment","Ocean","Country","StateRegion","SubRegion","Locale","Latitude","Longitude","Coordinate_Precision","Min_Depth","Max_Depth","Start_Year_Collect","End_Year_Collect","Ref","Reference","Ref_link"
"C","C46","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_EU449108","http://www.ncbi.nlm.nih.gov/nuccore/EU449108","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","radians","Siderastrea radians",207517,"in hospite","Caribbean","United States","US Virgin Islands","N_A","N_A",18.296119,-64.890936,14000,4,5,2007,2007,"Correa_2009_Coral_Reefs_28_437","Correa, A. M. S., Brandt, M. E., Smith, T. B., Thornhill, D. J., & Baker, A. C. (2009). Symbiodinium associations with diseased and healthy scleractinian corals. Coral Reefs 28, 437-448.","http://www.springerlink.com/content/a3t40h5061377234/"
"C","C46","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_EU449108","http://www.ncbi.nlm.nih.gov/nuccore/EU449108","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","radians","Siderastrea radians",207517,"in hospite","Caribbean","Barbados","Eastern Caribbean","N_A","N_A",13.113952,-59.323522,14655,1,5,2005,2005,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C46","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_EU449108","http://www.ncbi.nlm.nih.gov/nuccore/EU449108","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","siderea","Siderastrea siderea",207516,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,6,10,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C46","ITS2","N_A","N_A","N_A","N_A","N_A","same_as_EU449108","http://www.ncbi.nlm.nih.gov/nuccore/EU449108","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","sp.","Siderastrea sp.",204291,"in hospite","Caribbean","N_A","Western Caribbean","N_A","N_A",14.5,-82.5,1000000,4,8,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C46","ITS2","N_A","N_A","N_A","N_A","N_A","same_as_EU449108","http://www.ncbi.nlm.nih.gov/nuccore/EU449108","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","sp.","Siderastrea sp.",204291,"in hospite","Caribbean","N_A","Eastern Caribbean","N_A","N_A",15,-61,325000,4,8,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C46a","ITS2","N_A","N_A","N_A","N_A","N_A","AY765405","http://www.ncbi.nlm.nih.gov/nuccore/AY765405","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","sp.","Siderastrea sp.",204291,"in hospite","Caribbean","N_A","Western Caribbean","N_A","N_A",14.5,-82.5,1000000,4,8,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C46a","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY765405","http://www.ncbi.nlm.nih.gov/nuccore/AY765405","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","radians","Siderastrea radians",207517,"in hospite","Caribbean","Barbados","Eastern Caribbean","N_A","N_A",13.113952,-59.323522,14655,1,5,2005,2005,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C46a","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY765405","http://www.ncbi.nlm.nih.gov/nuccore/AY765405","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","siderea","Siderastrea siderea",207516,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,6,10,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C46a","ITS2","N_A","N_A","N_A","N_A","N_A","same_as_AY765405","http://www.ncbi.nlm.nih.gov/nuccore/AY765405","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","sp.","Siderastrea sp.",204291,"in hospite","Caribbean","N_A","Eastern Caribbean","N_A","N_A",15,-61,325000,4,8,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C47","ITS2","N_A","N_A","N_A","N_A","N_A","AY589752","http://www.ncbi.nlm.nih.gov/nuccore/AY589752","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","porites","Porites porites",207238,"in hospite","Caribbean","N_A","Western Caribbean","N_A","N_A",14.5,-82.5,1000000,25,25,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C47","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY589752","http://www.ncbi.nlm.nih.gov/nuccore/AY589752","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","porites","Porites porites",207238,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,10,20,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C48","ITS2","N_A","N_A","N_A","N_A","N_A","AY589753","http://www.ncbi.nlm.nih.gov/nuccore/AY589753","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","sp.","Mycetophyllia sp.",267606,"in hospite","Caribbean","N_A","Eastern Caribbean","N_A","N_A",15,-61,325000,17,17,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C48","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY589753","http://www.ncbi.nlm.nih.gov/nuccore/AY589753","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","daniana","Mycetophyllia daniana",290425,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,10,20,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C48","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY589753","http://www.ncbi.nlm.nih.gov/nuccore/AY589753","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","sp.","Mycetophyllia sp.",267606,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,6,10,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C49","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","N_A","AY589754","http://www.ncbi.nlm.nih.gov/nuccore/AY589754","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","sp.","Mycetophyllia sp.",267606,"in hospite","Caribbean","N_A","Western Caribbean","N_A","N_A",14.5,-82.5,1000000,25,35,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C49","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","DGGE","same_as_AY589754","http://www.ncbi.nlm.nih.gov/nuccore/AY589754","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","aliciae","Mycetophyllia aliciae",290424,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,10,20,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C49","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","DGGE","same_as_AY589754","http://www.ncbi.nlm.nih.gov/nuccore/AY589754","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","lamarckiana","Mycetophyllia lamarckiana",290427,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,6,10,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C5","ITS2","N_A","N_A","N_A","N_A","DGGE","AF499795","http://www.ncbi.nlm.nih.gov/nuccore/AF499795","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sp.","Zoanthus sp.",206284,"in hospite","Caribbean","Mexico","Quintana Roo","Puerto Morelos","N_A",20.5,-86.52,4000,15,15,1998,1999,"LaJeunesse_2002_Mar_Biol_141_387","LaJeunesse T (2002) Diversity and community structure of symbiotic dinoflagellates from Caribbean coral reefs. Marine Biology 141, 387-400.","http://www.springerlink.com/content/4magydv1cmrgn7kr/?p=57ad39a7eb934febb450a37537b61884&pi=18"
"C","C50","ITS2","N_A","N_A","N_A","N_A","N_A","AY589755","http://www.ncbi.nlm.nih.gov/nuccore/AY589755","Cnidaria","Anthozoa","Scleractinia","Faviidae","Diploria","sp.","Diploria sp.",267392,"in hospite","Caribbean","N_A","Northern Caribbean","N_A","N_A",19,-75,1000000,15,15,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C51","ITS2","N_A","N_A","N_A","N_A","N_A","AY589756","http://www.ncbi.nlm.nih.gov/nuccore/AY589756","Cnidaria","Anthozoa","Scleractinia","Mussidae","Mycetophyllia","sp.","Mycetophyllia sp.",267606,"in hospite","Caribbean","N_A","Northern Caribbean","N_A","N_A",19,-75,1000000,2,2,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C52","ITS2","N_A","N_A","N_A","N_A","N_A","AY589757","http://www.ncbi.nlm.nih.gov/nuccore/AY589757","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","sp.","Agaricia sp.",204464,"in hospite","Caribbean","N_A","Western Caribbean","N_A","N_A",14.5,-82.5,1000000,25,25,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C52","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY589757","http://www.ncbi.nlm.nih.gov/nuccore/AY589757","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","agaricites","Agaricia agaricites",287911,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,10,20,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C53","ITS2","N_A","N_A","N_A","N_A","N_A","AY589758","http://www.ncbi.nlm.nih.gov/nuccore/AY589758","Cnidaria","Anthozoa","Scleractinia","Faviidae","Manicina","sp.","Manicina sp.",267573,"in hospite","Caribbean","N_A","Western Caribbean","N_A","N_A",14.5,-82.5,1000000,18,18,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C53","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY589758","http://www.ncbi.nlm.nih.gov/nuccore/AY589758","Cnidaria","Anthozoa","Scleractinia","Faviidae","Manicina","areolata","Manicina areolata",290327,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,1,5,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C54","ITS2","N_A","N_A","N_A","N_A","DGGE","N_A","N_A","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Stephanocoenia","intersepta","Stephanocoenia intersepta",291119,"in hospite","Caribbean","Belize","Western Caribbean","South Yucatan","Carrie Bow",16.480001,-88.045999,15000,6,10,2002,2003,"Finney_2010_Microb_Ecol_60_250","Finney JC, Pettay DT, Sampayo EM, Warner ME, Oxenford HA, LaJeunesse TC (2010) The relative significance of host-habitat, depth, and geography on the ecology, endemism, and speciation of coral endosymbionts in the genus Symbiodinium. Microbial Ecology 60, 250-263.","http://www.springerlink.com/content/lw3714t60p771p17/"
"C","C54","ITS2","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Cnidaria","Anthozoa","Scleractinia","Faviidae","Favia","fragum","Favia fragum",207432,"in hospite","Caribbean","N_A","Central Caribbean","N_A","N_A",15,-74,1000000,12,18,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C54a","ITS2","N_A","N_A","N_A","N_A","N_A","AY765406","http://www.ncbi.nlm.nih.gov/nuccore/AY765406","Cnidaria","Anthozoa","Scleractinia","Faviidae","Favia","fragum","Favia fragum",207432,"in hospite","Caribbean","N_A","Central Caribbean","N_A","N_A",15,-74,1000000,12,18,"N_A","N_A","LaJeunesse_2005_Mol_Biol_Evol_22_570","LaJeunesse T (2005) ""Species"" radiations of symbiotic dinoflagellates in the Atlantic and Indo-Pacific since the Miocene-Pliocene transition. Molecular Biology and Evolution. 22, 570-581.","http://mbe.oxfordjournals.org/cgi/reprint/22/3/570"
"C","C55","ITS2","N_A","N_A","N_A","N_A","DGGE","AY589759","http://www.ncbi.nlm.nih.gov/nuccore/AY589759","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","sp.","Platygyra sp.",206621,"in hospite","Pacific","Japan","Okinawa","Zamami Island","N_A",26.2334528,127.3092069,3500,1,10,2002,2002,"LaJeunesse_2004_MEPS_284_147","LaJeunesse T, Bhagooli R, Hidaka M, deVantier L, Done T, Schmidt GW, Fitt WK, Hoegh-Guldberg O (2004) Closely related Symbiodinium spp. differ in relative dominance in coral reef host communities across environmental, latitudinal and biogeographic gradients. Marine Ecology Progress Series 284, 147-161.","http://www.int-res.com/articles/meps2004/284/m284p147.pdf"
"C","C56","ITS2","N_A","N_A","N_A","N_A","DGGE","AY589760","http://www.ncbi.nlm.nih.gov/nuccore/AY589760","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","lichen","Porites lichen",207228,"in hospite","Pacific","Japan","Okinawa","Zamami Island","N_A",26.2334528,127.3092069,3500,1,10,2002,2002,"LaJeunesse_2004_MEPS_284_147","LaJeunesse T, Bhagooli R, Hidaka M, deVantier L, Done T, Schmidt GW, Fitt WK, Hoegh-Guldberg O (2004) Closely related Symbiodinium spp. differ in relative dominance in coral reef host communities across environmental, latitudinal and biogeographic gradients. Marine Ecology Progress Series 284, 147-161.","http://www.int-res.com/articles/meps2004/284/m284p147.pdf"
"C","C56","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_AY589760","http://www.ncbi.nlm.nih.gov/nuccore/AY589760","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","cylindrica","Porites cylindrica",207229,"in hospite","Pacific","Japan","Okinawa","Zamami Island","N_A",26.2334528,127.3092069,3500,1,10,2002,2002,"LaJeunesse_2004_MEPS_284_147","LaJeunesse T, Bhagooli R, Hidaka M, deVantier L, Done T, Schmidt GW, Fitt WK, Hoegh-Guldberg O (2004) Closely related Symbiodinium spp. differ in relative dominance in coral reef host communities across environmental, latitudinal and biogeographic gradients. Marine Ecology Progress Series 284, 147-161.","http://www.int-res.com/articles/meps2004/284/m284p147.pdf"
